"user_id","time","incoming","dest_user_id","dest.phone.hash"
61,2009-05-20 17:14:08,1,,"177622"
61,2009-05-20 17:14:08,1,61,"3480933661"
61,2009-05-20 17:14:08,1,61,"3480933661"
61,2009-05-20 17:14:15,1,,"177622"
67,2009-05-20 17:27:48,0,,"3788993615"
21,2009-05-20 17:28:20,0,,"709216316"
67,2009-05-20 17:29:35,1,,"3788993615"
61,2009-05-20 17:41:42,0,,"768358063"
61,2009-05-20 17:42:11,1,,"768358063"
61,2009-05-20 17:43:43,0,,"768358063"
67,2009-05-20 17:48:31,0,,"3788993615"
67,2009-05-20 17:50:32,1,,"3788993615"
67,2009-05-20 17:55:52,1,,"177622"
61,2009-05-20 18:18:40,1,,"2842712472"
61,2009-05-20 18:19:29,0,,"2842712472"
61,2009-05-20 20:03:45,0,,"177622"
61,2009-05-20 20:14:15,1,,"177622"
61,2009-05-20 20:35:26,1,,"177622"
61,2009-05-20 20:41:42,0,,"768358063"
61,2009-05-20 20:42:11,1,,"768358063"
61,2009-05-20 20:43:43,0,,"768358063"
67,2009-05-20 21:03:26,1,,"3788993615"
61,2009-05-20 21:07:16,0,,"177622"
61,2009-05-20 21:18:40,1,,"2842712472"
61,2009-05-20 21:19:29,0,,"2842712472"
61,2009-05-20 21:55:13,1,,"177622"
61,2009-05-20 22:29:08,1,,"177622"
61,2009-05-20 22:31:05,0,,"177622"
61,2009-05-20 22:40:51,1,1,"3502965008"
61,2009-05-20 22:40:55,1,1,"3502965008"
61,2009-05-20 23:22:36,1,,"3289964574"
61,2009-05-20 23:35:26,1,,"177622"
61,2009-05-20 23:48:21,1,,"3289964574"
7,2009-05-20 23:48:31,1,,"1184638422"
61,2009-05-20 23:54:42,0,,"3289964574"
61,2009-05-20 23:56:05,1,,"3289964574"
61,2009-05-20 23:56:43,0,,"3289964574"
61,2009-05-20 23:56:43,0,,"2842712472"
61,2009-05-21 00:07:16,0,,"177622"
61,2009-05-21 00:07:16,1,,"3499493196"
61,2009-05-21 00:55:13,1,,"177622"
61,2009-05-21 01:29:08,1,,"177622"
61,2009-05-21 01:31:05,0,,"177622"
61,2009-05-21 01:40:51,1,1,"3502965008"
61,2009-05-21 01:40:55,1,1,"3502965008"
61,2009-05-21 01:40:55,1,,"1788500296500"
61,2009-05-21 01:40:55,1,,"177622"
61,2009-05-21 01:40:55,0,61,"3480933661"
61,2009-05-21 02:22:36,1,,"3289964574"
61,2009-05-21 02:48:21,1,,"3289964574"
61,2009-05-21 02:54:42,0,,"3289964574"
61,2009-05-21 02:56:05,1,,"3289964574"
61,2009-05-21 02:56:43,0,,"3289964574"
61,2009-05-21 02:56:43,1,61,"3480933661"
61,2009-05-21 02:56:43,0,,"3289964574"
4,2009-05-21 04:44:55,0,,"443320889"
4,2009-05-21 05:44:55,0,,"443320889"
67,2009-05-21 08:21:12,1,,"3788993615"
61,2009-05-21 08:51:48,0,1,"3502965008"
61,2009-05-21 10:54:57,1,,"2842712472"
61,2009-05-21 10:55:37,0,,"2842712472"
61,2009-05-21 10:56:24,1,,"2842712472"
61,2009-05-21 10:56:45,1,,"2842712472"
61,2009-05-21 10:59:17,0,,"2842712472"
61,2009-05-21 10:59:47,1,,"2842712472"
61,2009-05-21 11:51:48,0,1,"3502965008"
61,2009-05-21 13:15:08,0,,"2842712472"
61,2009-05-21 13:16:13,1,,"2842712472"
61,2009-05-21 13:16:44,0,,"2842712472"
61,2009-05-21 13:54:57,1,,"2842712472"
61,2009-05-21 13:55:37,0,,"2842712472"
61,2009-05-21 13:56:24,1,,"2842712472"
61,2009-05-21 13:56:45,1,,"2842712472"
61,2009-05-21 13:59:17,0,,"2842712472"
61,2009-05-21 13:59:47,1,,"2842712472"
27,2009-05-21 14:01:45,0,,"107457813"
67,2009-05-21 14:25:44,0,,"3788993615"
67,2009-05-21 14:28:00,1,,"3788993615"
67,2009-05-21 14:28:01,1,,"3788993615"
67,2009-05-21 14:49:53,0,,"3788993615"
67,2009-05-21 14:51:13,1,,"3788993615"
67,2009-05-21 15:34:43,0,,"3788993615"
67,2009-05-21 15:34:43,0,,"2603585501"
67,2009-05-21 15:38:04,1,,"3788993615"
67,2009-05-21 15:41:08,0,,"3788993615"
67,2009-05-21 15:44:06,1,,"3788993615"
67,2009-05-21 15:45:14,0,,"3788993615"
60,2009-05-21 15:56:55,1,,"1788617071"
67,2009-05-21 16:02:55,1,,"3788993615"
67,2009-05-21 16:03:48,0,,"3788993615"
67,2009-05-21 16:04:12,1,,"3788993615"
67,2009-05-21 16:07:09,1,,"3788993615"
67,2009-05-21 16:07:48,0,,"3788993615"
61,2009-05-21 16:15:08,0,,"2842712472"
61,2009-05-21 16:16:13,1,,"2842712472"
61,2009-05-21 16:16:44,0,,"2842712472"
61,2009-05-21 16:37:42,0,1,"3502965008"
61,2009-05-21 16:49:37,1,1,"3502965008"
61,2009-05-21 17:16:51,0,1,"3502965008"
37,2009-05-21 18:11:08,0,,"3465196046"
61,2009-05-21 18:33:57,1,,"2842712472"
67,2009-05-21 19:18:37,1,,"3788993615"
61,2009-05-21 19:37:42,0,1,"3502965008"
61,2009-05-21 19:37:42,0,61,"3480933661"
61,2009-05-21 19:49:37,1,1,"3502965008"
61,2009-05-21 20:16:51,0,1,"3502965008"
67,2009-05-21 20:32:53,1,,"177622"
67,2009-05-21 20:32:54,1,,"177622"
61,2009-05-21 21:00:43,0,,"3642072583"
61,2009-05-21 21:33:57,1,,"2842712472"
61,2009-05-21 22:06:22,0,,"3642072583"
61,2009-05-21 22:08:24,1,,"3642072583"
61,2009-05-21 22:09:00,0,,"3642072583"
61,2009-05-21 22:09:41,1,,"3642072583"
61,2009-05-21 22:10:42,0,,"3642072583"
31,2009-05-21 22:27:53,0,,"3372196001"
37,2009-05-21 23:46:51,1,,"2775336710"
61,2009-05-22 00:00:43,0,,"3642072583"
31,2009-05-22 00:37:17,1,,"3372196001"
31,2009-05-22 01:00:40,0,,"3372196001"
61,2009-05-22 01:03:45,1,,"3642072583"
61,2009-05-22 01:06:22,0,,"3642072583"
37,2009-05-22 01:08:13,0,,"2775336710"
61,2009-05-22 01:08:24,1,,"3642072583"
61,2009-05-22 01:09:00,0,,"3642072583"
61,2009-05-22 01:09:41,1,,"3642072583"
61,2009-05-22 01:10:42,0,,"3642072583"
37,2009-05-22 01:22:17,1,,"2775336710"
61,2009-05-22 03:34:54,0,,"3642072583"
61,2009-05-22 03:47:13,0,,"3642072583"
61,2009-05-22 04:19:32,0,,"3642072583"
61,2009-05-22 04:20:25,1,,"3642072583"
61,2009-05-22 06:04:43,1,,"2842712472"
61,2009-05-22 06:34:54,0,,"3642072583"
61,2009-05-22 06:47:13,0,,"3642072583"
61,2009-05-22 07:19:32,0,,"3642072583"
61,2009-05-22 07:22:00,0,,"3642072583"
67,2009-05-22 09:03:44,1,,"177622"
61,2009-05-22 09:07:24,0,,"2842712472"
61,2009-05-22 09:35:23,0,1,"3502965008"
30,2009-05-22 13:27:29,0,36,"39166527"
27,2009-05-22 13:47:38,1,,"193431992"
30,2009-05-22 14:28:16,1,,"2950291153"
37,2009-05-22 15:19:49,1,,"2775336710"
30,2009-05-22 15:28:15,0,,"1855435224"
27,2009-05-22 19:12:32,1,,"1520519222"
27,2009-05-22 19:13:42,0,,"1520519222"
27,2009-05-22 19:19:34,1,,"1520519222"
27,2009-05-22 19:20:46,0,,"1520519222"
67,2009-05-22 19:44:43,0,,"3788993615"
67,2009-05-22 19:45:44,1,,"3788993615"
67,2009-05-22 19:51:27,0,,"3788993615"
67,2009-05-22 19:53:24,1,,"3788993615"
61,2009-05-22 19:53:53,0,,"2013322624"
60,2009-05-22 20:12:41,1,,"800141732"
72,2009-05-22 21:13:07,0,,"2180255910"
37,2009-05-22 21:52:54,0,,"676932480"
37,2009-05-23 00:29:55,0,,"2511856882"
37,2009-05-23 00:30:26,0,,"1294922281"
37,2009-05-23 00:31:26,1,,"2511856882"
37,2009-05-23 00:31:46,0,,"2511856882"
60,2009-05-23 00:32:38,0,,"653124128"
37,2009-05-23 00:35:23,1,,"1294922281"
60,2009-05-23 09:55:45,1,,"3229539763"
61,2009-05-23 10:24:29,0,1,"3502965008"
61,2009-05-23 10:24:29,1,,"603224437"
61,2009-05-23 10:36:12,1,,"177622"
67,2009-05-23 11:47:31,1,,"114747863"
61,2009-05-23 13:12:45,0,1,"3502965008"
61,2009-05-23 13:34:00,0,,"1257119744"
61,2009-05-23 13:38:11,0,,"177622"
61,2009-05-23 13:50:46,1,1,"3502965008"
61,2009-05-23 13:51:53,1,1,"3502965008"
61,2009-05-23 13:51:53,0,,"2613539784"
61,2009-05-23 13:51:53,0,,"177622"
61,2009-05-23 16:15:06,1,,"3642072583"
37,2009-05-23 16:39:12,1,,"2775336710"
61,2009-05-23 16:50:02,0,1,"3502965008"
37,2009-05-23 17:27:43,0,,"2775336710"
61,2009-05-23 19:14:43,0,,"3642072583"
30,2009-05-23 19:35:08,1,,"705411581"
67,2009-05-23 21:06:45,0,,"114747863"
67,2009-05-23 21:07:27,1,,"114747863"
67,2009-05-23 21:08:05,0,,"3788993615"
61,2009-05-23 21:35:47,1,,"177622"
67,2009-05-23 21:42:29,1,,"3788993615"
67,2009-05-23 22:31:48,1,,"1452027589"
67,2009-05-23 23:14:18,0,,"1452027589"
67,2009-05-23 23:14:18,1,67,"3117739291"
67,2009-05-24 00:07:18,0,,"177622"
67,2009-05-24 00:08:46,0,,"177622"
67,2009-05-24 00:15:18,0,,"2764449276"
67,2009-05-24 00:16:08,1,,"2764449276"
67,2009-05-24 00:16:48,1,,"2764449276"
67,2009-05-24 00:17:24,1,,"2764449276"
67,2009-05-24 00:17:56,1,,"2764449276"
67,2009-05-24 00:18:01,1,,"2764449276"
67,2009-05-24 00:19:39,0,,"2764449276"
67,2009-05-24 00:21:50,1,,"2764449276"
67,2009-05-24 00:21:50,1,,"49276"
67,2009-05-24 00:21:50,0,,"2764449276"
67,2009-05-24 00:21:50,0,67,"3117739291"
67,2009-05-24 00:21:50,1,,"1849150483"
67,2009-05-24 00:21:50,1,,"114747863"
67,2009-05-24 00:21:50,1,,"3149276"
67,2009-05-24 00:21:50,1,,"3788993615"
67,2009-05-24 00:21:50,1,,"177622"
67,2009-05-24 00:21:50,0,,"114747863"
67,2009-05-24 00:21:50,0,,"177622"
67,2009-05-24 00:21:50,0,67,"3117739291"
67,2009-05-24 00:21:50,0,67,"3117739291"
67,2009-05-24 00:21:50,1,,"449276"
67,2009-05-24 00:21:50,0,,"1931424644"
67,2009-05-24 00:21:50,0,,"3172692455"
67,2009-05-24 00:21:50,1,,"349276"
67,2009-05-24 00:21:50,0,,"2764449276"
67,2009-05-24 00:21:50,0,,"2764449276"
67,2009-05-24 00:21:50,0,,"1931424644"
67,2009-05-24 00:21:50,1,,"177622"
67,2009-05-24 00:21:50,1,,"2900553606"
67,2009-05-24 00:21:50,1,,"39276"
67,2009-05-24 00:21:50,1,,"114747863"
67,2009-05-24 00:21:50,1,,"3788993615"
67,2009-05-24 00:21:50,1,,"3777162726"
67,2009-05-24 00:21:50,1,67,"3117739291"
67,2009-05-24 00:21:50,1,,"2764499276"
67,2009-05-24 00:21:50,1,,"317249276"
67,2009-05-24 00:21:50,1,67,"3117739291"
67,2009-05-24 00:25:32,1,,"2764449276"
67,2009-05-24 00:27:24,0,,"2764449276"
67,2009-05-24 00:29:20,1,,"2764449276"
67,2009-05-24 00:32:06,0,,"2764449276"
67,2009-05-24 00:34:52,1,,"2764449276"
61,2009-05-24 00:40:59,0,,"177622"
67,2009-05-24 00:44:41,0,,"177622"
67,2009-05-24 00:47:19,1,,"177622"
67,2009-05-24 00:48:21,0,,"177622"
67,2009-05-24 00:51:32,0,,"114747863"
67,2009-05-24 00:51:48,0,,"1452027589"
67,2009-05-24 00:52:08,1,,"114747863"
67,2009-05-24 00:52:48,0,,"114747863"
67,2009-05-24 00:53:56,1,,"1452027589"
67,2009-05-24 00:55:02,0,,"1452027589"
67,2009-05-24 00:57:56,1,,"177622"
67,2009-05-24 01:01:59,1,,"1452027589"
67,2009-05-24 01:24:46,1,,"3788993615"
60,2009-05-24 06:39:03,1,,"3465191731"
61,2009-05-24 07:59:37,1,1,"3502965008"
37,2009-05-24 11:07:18,1,,"2054900680"
67,2009-05-24 11:37:07,1,,"114747863"
67,2009-05-24 11:37:26,1,,"114747863"
61,2009-05-24 13:47:12,0,,"3642072583"
67,2009-05-24 20:14:53,1,,"114747863"
67,2009-05-24 23:34:58,0,,"114747863"
67,2009-05-24 23:35:57,1,,"114747863"
23,2009-05-25 00:29:05,1,,"871591963"
60,2009-05-25 07:51:55,0,,"1833226434"
61,2009-05-25 13:17:58,1,,"640239777"
30,2009-05-25 14:58:22,1,,"3044350458"
61,2009-05-25 15:49:20,1,,"3642072583"
61,2009-05-25 17:06:13,1,,"177622"
37,2009-05-25 17:11:31,1,,"65265401"
58,2009-05-25 18:03:24,1,,"4095012477"
37,2009-05-25 18:20:01,0,,"65265401"
37,2009-05-25 18:20:56,1,,"65265401"
37,2009-05-25 18:22:27,0,,"65265401"
61,2009-05-25 18:35:36,0,,"640239777"
58,2009-05-25 21:41:43,1,,"1670988733"
58,2009-05-25 21:54:38,1,,"1670988733"
37,2009-05-26 07:29:46,1,,"3769142982"
37,2009-05-26 07:31:02,0,,"3769142982"
37,2009-05-26 09:50:24,0,,"2775336710"
37,2009-05-26 09:50:59,0,,"2775336710"
58,2009-05-26 11:08:15,1,,"1670988733"
37,2009-05-26 12:37:26,0,,"2775336710"
37,2009-05-26 12:44:35,1,,"3769142982"
37,2009-05-26 12:45:36,0,,"3769142982"
37,2009-05-26 12:49:06,0,,"3769142982"
37,2009-05-26 13:01:06,1,,"2054900680"
37,2009-05-26 13:01:19,0,,"2054900680"
37,2009-05-26 13:01:33,0,,"2054900680"
37,2009-05-26 13:01:55,0,,"2054900680"
37,2009-05-26 13:02:21,1,,"2054900680"
37,2009-05-26 13:02:30,0,,"2054900680"
58,2009-05-26 13:16:48,1,24,"1873398567"
49,2009-05-26 15:34:37,1,,"2594397470"
61,2009-05-26 15:52:12,0,1,"3502965008"
67,2009-05-26 16:35:07,0,,"177622"
67,2009-05-26 16:45:51,0,,"2603585501"
67,2009-05-26 16:46:53,1,,"2603585501"
67,2009-05-26 16:47:06,0,,"2603585501"
67,2009-05-26 16:47:06,0,,"177617739291"
67,2009-05-26 16:47:06,0,,"2764449217739"
67,2009-05-26 16:48:31,0,,"2603585501"
67,2009-05-26 16:49:05,1,,"177622"
6,2009-05-26 16:52:45,1,,"3000474914"
67,2009-05-26 16:54:37,0,,"2603585501"
67,2009-05-26 16:55:30,0,,"177622"
67,2009-05-26 16:56:46,0,,"2603585501"
67,2009-05-26 16:58:51,1,,"2603585501"
67,2009-05-26 16:59:20,0,,"2603585501"
6,2009-05-26 17:52:45,1,,"3000474914"
67,2009-05-26 20:22:04,0,,"2764449276"
67,2009-05-26 20:22:44,1,,"2764449276"
67,2009-05-26 20:23:09,1,,"2764449276"
67,2009-05-26 20:23:49,0,,"2764449276"
67,2009-05-26 20:24:22,0,,"3788993615"
67,2009-05-26 20:24:22,1,,"538364686"
67,2009-05-26 20:24:41,1,,"2764449276"
67,2009-05-26 20:26:02,0,,"177622"
67,2009-05-26 20:26:07,1,,"2764449276"
67,2009-05-26 20:27:28,0,,"2764449276"
72,2009-05-26 20:30:03,1,,"285248290"
67,2009-05-26 21:56:01,1,,"3788993615"
37,2009-05-26 23:02:28,0,,"2511856882"
37,2009-05-26 23:18:53,1,,"2511856882"
37,2009-05-26 23:30:08,0,,"2511856882"
37,2009-05-27 00:42:59,1,,"2511856882"
37,2009-05-27 00:43:21,0,,"2511856882"
37,2009-05-27 00:43:21,1,,"1361435264"
58,2009-05-27 09:48:44,1,,"1670988733"
67,2009-05-27 10:05:50,1,,"2764449276"
61,2009-05-27 10:18:27,1,,"177622"
67,2009-05-27 10:29:35,1,,"3788993615"
62,2009-05-27 10:53:06,1,,"177622"
58,2009-05-27 13:22:00,1,,"3539777424"
58,2009-05-27 13:25:15,1,,"3539777424"
58,2009-05-27 13:26:05,1,,"3539777424"
62,2009-05-27 13:49:48,1,,"2116955624"
37,2009-05-27 14:51:14,1,,"2775336710"
58,2009-05-27 15:08:23,1,24,"1873398567"
37,2009-05-27 16:26:03,1,,"2775336710"
61,2009-05-27 17:22:09,1,1,"3502965008"
58,2009-05-27 17:44:41,1,24,"1873398567"
61,2009-05-27 17:45:51,1,1,"3502965008"
58,2009-05-27 17:46:34,1,24,"1873398567"
58,2009-05-27 17:56:24,1,24,"1873398567"
58,2009-05-27 18:32:23,1,24,"1873398567"
58,2009-05-27 18:50:46,1,24,"1873398567"
58,2009-05-27 18:50:46,1,,"3533295812"
58,2009-05-27 18:50:46,1,,"3533295812"
37,2009-05-27 18:54:42,0,,"2775336710"
37,2009-05-27 21:01:58,0,,"658619368"
37,2009-05-27 21:02:56,0,,"658619368"
37,2009-05-27 21:31:59,1,,"658619368"
37,2009-05-27 21:32:29,1,,"658619368"
30,2009-05-27 21:52:57,1,,"1321331014"
67,2009-05-28 02:03:27,1,,"177622"
67,2009-05-28 09:35:39,1,,"177622"
15,2009-05-28 10:25:35,1,,"4131782371"
67,2009-05-28 12:05:30,0,,"3788993615"
67,2009-05-28 12:06:36,1,,"3788993615"
67,2009-05-28 12:06:36,1,,"2764449276"
67,2009-05-28 12:11:13,0,,"3788993615"
67,2009-05-28 12:11:57,1,,"3788993615"
67,2009-05-28 12:32:56,0,,"177622"
67,2009-05-28 12:56:18,1,,"3788993615"
67,2009-05-28 13:22:20,0,,"177622"
61,2009-05-28 14:02:29,1,,"2842712472"
31,2009-05-28 14:15:39,1,,"3065551842"
31,2009-05-28 14:18:58,0,,"3065551842"
58,2009-05-28 15:22:12,1,,"1670988733"
58,2009-05-28 16:27:09,1,24,"1873398567"
58,2009-05-28 17:15:31,1,,"1670988733"
58,2009-05-28 17:18:20,1,,"1670988733"
67,2009-05-28 18:20:39,0,,"2764449276"
60,2009-05-28 19:10:59,0,,"3776872205"
37,2009-05-28 19:53:47,0,,"2775336710"
67,2009-05-28 22:12:57,1,,"2764449276"
67,2009-05-28 23:46:12,1,,"2764449276"
37,2009-05-29 00:30:42,0,,"2511856882"
58,2009-05-29 07:02:14,1,,"185761854"
58,2009-05-29 11:33:18,1,24,"1873398567"
58,2009-05-29 14:28:51,1,,"2663449087"
37,2009-05-29 14:42:32,1,,"2054900680"
37,2009-05-29 14:44:19,1,,"2054900680"
37,2009-05-29 14:44:59,0,,"2054900680"
37,2009-05-29 14:45:45,0,,"2054900680"
37,2009-05-29 14:46:03,1,,"2054900680"
60,2009-05-29 16:56:59,0,,"653268835"
58,2009-05-29 17:12:17,1,24,"1873398567"
58,2009-05-29 17:13:30,1,24,"1873398567"
58,2009-05-29 18:19:56,1,24,"1873398567"
75,2009-05-30 11:36:01,1,,"769398248"
75,2009-05-30 11:36:18,1,,"769398248"
37,2009-05-30 12:24:07,1,,"2775336710"
37,2009-05-30 12:27:50,1,,"2775336710"
61,2009-05-30 13:13:05,0,1,"3502965008"
61,2009-05-30 13:14:14,0,,"3642072583"
61,2009-05-30 13:16:53,1,,"177622"
61,2009-05-30 13:38:19,1,,"2842712472"
67,2009-05-30 17:01:44,1,,"114747863"
61,2009-05-30 17:46:23,0,,"2613539784"
61,2009-05-30 17:46:23,0,1,"3502965008"
37,2009-05-30 19:08:46,0,,"2775336710"
37,2009-05-30 19:08:46,1,,"1361435264"
61,2009-05-30 21:15:06,1,,"2842712472"
61,2009-05-30 21:25:54,1,,"2842712472"
67,2009-05-30 22:59:26,0,,"3788993615"
67,2009-05-30 23:00:36,0,,"2764449276"
67,2009-05-30 23:01:32,1,,"2764449276"
67,2009-05-30 23:02:26,1,,"2764449276"
30,2009-05-30 23:47:08,0,36,"39166527"
61,2009-05-31 00:23:57,0,,"2842712472"
61,2009-05-31 08:04:18,1,,"2842712472"
61,2009-05-31 08:17:57,1,,"2842712472"
60,2009-05-31 11:02:30,1,,"3229539763"
61,2009-05-31 11:13:14,0,,"2842712472"
67,2009-05-31 13:04:01,0,,"177622"
67,2009-05-31 13:14:43,1,,"177622"
37,2009-05-31 13:30:52,1,,"2124720889"
67,2009-05-31 13:42:45,0,,"177622"
60,2009-05-31 13:50:43,1,,"3229539763"
60,2009-05-31 13:52:51,1,,"3229539763"
60,2009-05-31 13:55:36,1,,"3229539763"
60,2009-05-31 14:31:58,0,,"3229539763"
60,2009-05-31 14:51:37,0,,"3229539763"
60,2009-05-31 14:54:52,0,,"3229539763"
60,2009-05-31 16:39:37,1,,"859514503"
60,2009-05-31 17:42:03,0,,"859514503"
61,2009-05-31 17:46:47,1,,"177622"
37,2009-05-31 18:18:23,0,,"2775336710"
37,2009-05-31 18:34:33,1,,"2775336710"
67,2009-05-31 19:07:16,1,,"2900553606"
67,2009-05-31 19:14:38,0,,"2900553606"
30,2009-05-31 21:11:00,0,36,"39166527"